_dummy,_prepare,_run,acc,accuracy,aspectRatio,auto_log,average_response_time,avg_rt,background,bidi,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,correct,correct__boks,correct_boks,correct_continue_after_feedback,correct_continue_after_instructions,correct_continue_after_practice,correct_end_of_experiment_keypress,correct_response,count_TODO,count__eyelink_stop_recording,count__loop,count__practice_block_loop,count__practice_block_sequence,count_block_loop,count_block_sequence,count_cog_dict,count_constants,count_correct_response,count_display,count_end_of_experiment,count_end_of_experiment_keypress,count_end_of_practice,count_end_practice,count_experiment,count_experimental_loop,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_log,count_eyelink_start_recording,count_feedback_correct,count_feedback_incorrect,count_feedback_info,count_logger,count_loop,count_practice_block_loop,count_practice_block_sequence,count_practice_loop,count_ratio_px_degrees,count_reset_feedback,count_response_msg,count_rotate,count_sequence,count_start_practice,count_trial_sequence,currBlock,cycles,description,dev,direction,duration,ecc,feedback_dur,flip,flush,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,hScaled,hStim,height,item,keyboard_backend,log_msg,maxEccDegr,minEccDegr,mode,mouse_backend,msg,note,order,path,practice,pxDegrRatio,realAngle,repeat,repeat_cycle,reset_variables,respNon,respObject,response,response__boks,response_boks,response_continue_after_feedback,response_continue_after_instructions,response_continue_after_practice,response_end_of_experiment_keypress,response_end_of_practice,response_time,response_time__boks,response_time_boks,response_time_continue_after_feedback,response_time_continue_after_instructions,response_time_continue_after_practice,response_time_end_of_experiment_keypress,response_time_end_of_practice,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,skip,start,start_response_interval,stimRotARadial,stimRotBRadial,stim_name,stim_type,subject_nr,subject_parity,synth_backend,throttle,time_TODO,time__eyelink_stop_recording,time__loop,time__practice_block_loop,time__practice_block_sequence,time_block_loop,time_block_sequence,time_cog_dict,time_constants,time_correct_response,time_display,time_end_of_experiment,time_end_of_experiment_keypress,time_end_of_practice,time_end_practice,time_experiment,time_experimental_loop,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_log,time_eyelink_start_recording,time_feedback_correct,time_feedback_incorrect,time_feedback_info,time_logger,time_loop,time_practice_block_loop,time_practice_block_sequence,time_practice_loop,time_ratio_px_degrees,time_reset_feedback,time_response_msg,time_rotate,time_sequence,time_start_practice,time_trial_sequence,timeout,title,totalBlocks,tracker_attached,transparent_variables,visual_field,wScaled,wStim,width,xCen,xCog,xStim,xpos,yCen,yStim,ypos,sacc1_ex,sacc2_ex,sacc3_ex,sacc1_ey,sacc2_ey,sacc3_ey,trialId,saccLat1,saccLat2,saccLat3
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,552.0,552.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,552.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,552.0,0.0,NA,Logs experimental data,NA,20.0,NA,176.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_peeler.png,no,34.0,20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.349065850399,1.57033848898,peeler,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,70702.5990486,70702.6441097,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,70747.4691868,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,70702.4669647,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,-0.241738381174,-60.0,NA,384.0,165.0,NA,509.0,434.0,512.0,383.0,222.0,208.0,552.0,93.2,168.6,307.9
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,553.0,553.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,553.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,553.0,0.0,NA,Logs experimental data,NA,0.0,NA,174.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_peeler.png,no,34.0,0.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.0,1.57125942711,peeler,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,70838.2401466,70838.2639885,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,70881.0811043,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,70838.1581306,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,0.241738381174,0.0,NA,384.0,173.0,NA,510.0,522.0,448.0,381.0,208.0,205.0,553.0,92.6,174.1,382.2
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,554.0,554.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,554.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,554.0,0.0,NA,Logs experimental data,NA,-20.0,NA,225.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_washingbrush.png,no,34.0,-20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,-0.349065850399,1.52008967169,washingbrush,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,70968.8601494,70968.9040184,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,71012.9599571,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,70968.7731266,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,-34.2563568121,87.0,NA,384.0,207.0,NA,518.0,544.0,647.0,377.0,158.0,195.0,554.0,91.5,201.8,300.3
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,555.0,555.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,555.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,555.0,0.0,NA,Logs experimental data,NA,-20.0,NA,178.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_peeler.png,no,34.0,160.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,2.79252680319,1.57007673394,peeler,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,71104.7341824,71104.7639847,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,71148.7631798,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,71104.640007,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,0.384262651214,-60.0,NA,384.0,-167.0,NA,507.0,436.0,498.0,390.0,551.0,569.0,555.0,94.1,150.0,355.6
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,556.0,556.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,556.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,556.0,0.0,NA,Logs experimental data,NA,20.0,NA,224.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_peeler.png,no,34.0,200.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.49065850399,1.57136814615,peeler,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,71240.8511639,71240.8959866,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,71286.4730358,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,71240.6730652,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,-0.384262651214,76.0,NA,384.0,-210.0,NA,625.0,567.0,587.0,582.0,607.0,596.0,556.0,89.8,206.5,2513.9
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,557.0,557.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,557.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,557.0,0.0,NA,Logs experimental data,NA,20.0,NA,180.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_hammer.png,no,34.0,200.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.49065850399,1.48013354095,hammer,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,71382.7190399,71382.7450275,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,71433.7790012,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,71382.6131821,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,49.0924872956,45.0,NA,384.0,-174.0,NA,603.0,528.0,555.0,549.0,574.0,539.0,557.0,91.0,178.5,2612.0
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,558.0,558.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,558.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,558.0,0.0,NA,Logs experimental data,NA,-20.0,NA,220.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_peeler.png,no,34.0,-20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,-0.349065850399,1.57137854287,peeler,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,71524.3179798,71524.3589878,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,71581.8741322,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,71524.2071152,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,0.384262651214,75.0,NA,384.0,206.0,NA,541.0,609.0,573.0,161.0,185.0,174.0,558.0,91.3,190.8,2550.0
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,559.0,559.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,559.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,559.0,0.0,NA,Logs experimental data,NA,20.0,NA,237.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_washingbrush.png,no,34.0,200.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.49065850399,1.52265302649,washingbrush,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,71676.9411564,71676.9750118,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,71736.8760109,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,71676.8541336,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,34.2563568121,70.0,NA,384.0,-226.0,NA,513.0,641.0,524.0,378.0,587.0,624.0,559.0,91.3,200.2,329.8
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,560.0,560.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,560.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,560.0,0.0,NA,Logs experimental data,NA,-20.0,NA,206.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_fork.png,no,34.0,-20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,-0.349065850399,1.62096777322,fork,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,71829.14114,71829.1749954,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,71894.1950798,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,71829.03409,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,31.0319959052,60.0,NA,384.0,196.0,NA,510.0,623.0,480.0,181.0,213.0,141.0,560.0,91.9,196.2,2305.0
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,561.0,561.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,561.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,561.0,0.0,NA,Logs experimental data,NA,20.0,NA,191.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_chisel2.png,no,34.0,20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.349065850399,1.5651344258,chisel2,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,71990.1790619,71990.2091026,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,72043.1640148,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,71990.0829792,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,-3.24430393552,-64.0,NA,384.0,179.0,NA,444.0,506.0,364.0,208.0,182.0,229.0,561.0,89.4,189.1,291.1
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,562.0,562.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,562.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,562.0,0.0,NA,Logs experimental data,NA,-20.0,NA,188.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_washingbrush.png,no,34.0,160.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,2.79252680319,1.51013263103,washingbrush,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,72147.2120285,72147.2380161,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,72207.406044,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,72147.1140385,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,34.2563568121,-74.0,NA,384.0,-172.0,NA,513.0,503.0,401.0,382.0,579.0,540.0,562.0,91.8,190.1,307.2
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,563.0,563.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,563.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,563.0,0.0,NA,Logs experimental data,NA,20.0,NA,194.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_paintbrush.png,no,34.0,20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.349065850399,1.51811351939,paintbrush,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,72304.8501015,72304.8889637,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,72347.2950459,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,72304.7339916,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,-30.6897921115,-56.0,NA,384.0,185.0,NA,416.0,490.0,363.0,210.0,196.0,227.0,563.0,90.0,188.3,1930.4
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,564.0,564.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,564.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,564.0,0.0,NA,Logs experimental data,NA,-20.0,NA,185.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_hammer.png,no,34.0,160.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,2.79252680319,1.48263705704,hammer,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,72437.800169,72437.8230572,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,72480.4840088,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,72437.7250671,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,49.0555481168,-78.0,NA,384.0,-167.0,NA,464.0,395.0,525.0,565.0,546.0,571.0,564.0,88.7,439.6,833.8
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,565.0,565.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,565.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,565.0,0.0,NA,Logs experimental data,NA,0.0,NA,189.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_screwdriver.png,no,34.0,0.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.0,1.48913580708,screwdriver,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,72577.4810314,72577.5110722,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,72645.5020905,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,72577.3541927,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,-46.4047095766,15.0,NA,384.0,188.0,NA,464.0,550.0,510.0,194.0,189.0,210.0,565.0,90.9,225.7,2288.8
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,566.0,566.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,566.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,566.0,0.0,NA,Logs experimental data,NA,-20.0,NA,221.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_sharpeningsteel.png,no,34.0,-20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,-0.349065850399,1.61363413526,sharpeningsteel,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,72746.8111515,72746.8371391,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,72797.1551418,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,72746.7241287,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,28.4188527416,66.0,NA,384.0,210.0,NA,628.0,533.0,576.0,194.0,162.0,172.0,566.0,89.6,220.4,1687.4
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,567.0,567.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,567.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,567.0,0.0,NA,Logs experimental data,NA,20.0,NA,213.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_knife.png,no,34.0,200.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.49065850399,1.56884890309,knife,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,72880.6979656,72880.7330132,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,72933.9749813,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,72880.5801868,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,1.2444053216,72.0,NA,384.0,-200.0,NA,609.0,535.0,657.0,583.0,605.0,554.0,567.0,91.5,173.6,1621.7
