RT,accuracy,aff_lum,block_count,cat,catch_trial,checkFixDotFailed,checkObjectFailed,comp,cond,correct_response,count_trial_sequence,cutoff_warning_msg,dev_for_warning,durCheck1,durCheck2,expId,eye_used,file,gap,handle_side,jitter_dur,large_fix_col,large_fix_size,latin_square_letter,mask_side,max_dev_fix,max_dev_object,max_samples,min_samples_fix,min_samples_object,n_blink,object,offlineDriftCorr,outlier,overall_rep,picture_name,rep,response,response_hand,rtOnset,sacc10_duration,sacc10_eTime,sacc10_ex,sacc10_ey,sacc10_sTime,sacc10_size,sacc10_sx,sacc10_sy,sacc1_duration,sacc1_eTime,sacc1_ex,sacc1_ey,sacc1_sTime,sacc1_size,sacc1_sx,sacc1_sy,sacc2_duration,sacc2_eTime,sacc2_ex,sacc2_ey,sacc2_sTime,sacc2_size,sacc2_sx,sacc2_sy,sacc3_duration,sacc3_eTime,sacc3_ex,sacc3_ey,sacc3_sTime,sacc3_size,sacc3_sx,sacc3_sy,sacc4_duration,sacc4_eTime,sacc4_ex,sacc4_ey,sacc4_sTime,sacc4_size,sacc4_sx,sacc4_sy,sacc5_duration,sacc5_eTime,sacc5_ex,sacc5_ey,sacc5_sTime,sacc5_size,sacc5_sx,sacc5_sy,sacc6_duration,sacc6_eTime,sacc6_ex,sacc6_ey,sacc6_sTime,sacc6_size,sacc6_sx,sacc6_sy,sacc7_duration,sacc7_eTime,sacc7_ex,sacc7_ey,sacc7_sTime,sacc7_size,sacc7_sx,sacc7_sy,sacc8_duration,sacc8_eTime,sacc8_ex,sacc8_ey,sacc8_sTime,sacc8_size,sacc8_sx,sacc8_sy,sacc9_duration,sacc9_eTime,sacc9_ex,sacc9_ey,sacc9_sTime,sacc9_size,sacc9_sx,sacc9_sy,saccCount,scale,scale_item,scaled_height,scaled_width,stim_onset,subject_parity,symm,timestampFixOnset,trialId,trial_count,visual_field,y_stim,y_stim_degrees,realAngle,xCog,xStim,yStim,flip,stim_name,stim_type,xRot1,yRot1,xFlipped1,yFlipped1,xNorm1,yNorm1,xNormOnCenter1,yNormOnCenter1,xNormCorr1,xRot2,yRot2,xFlipped2,yFlipped2,xNorm2,yNorm2,xNormOnCenter2,yNormOnCenter2,xNormCorr2,xRot3,yRot3,xFlipped3,yFlipped3,xNorm3,yNorm3,xNormOnCenter3,yNormOnCenter3,xNormCorr3,xRot4,yRot4,xFlipped4,yFlipped4,xNorm4,yNorm4,xNormOnCenter4,yNormOnCenter4,xNormCorr4,xRot5,yRot5,xFlipped5,yFlipped5,xNorm5,yNorm5,xNormOnCenter5,yNormOnCenter5,xNormCorr5,wBoxScaled,hBoxScaled,xCogScaled,xCogScaledDegr,xCogNorm,stimFile,saccLat1,saccLat2,saccLat3,saccLat4,saccLat5
563.048145503,1.0,control,0.0,garage,no,False,False,compatible,('handle_right',,7.0,0.0,85.0,150.0,561.0,362.0,004A,undefined,SS08.asc,zero,right,443.665563526,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,1.0,hammer,False,0.0,3.0,asymm_garage_hammer,3.0,7.0,right,31541146.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,35.0,31540430.0,498.4,572.7,31540395.0,185.64980474,502.7,387.1,16.0,31540648.0,469.7,564.6,31540632.0,37.9337580527,507.6,566.2,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,31540219.0,even,asymm,31539649.0,48.0,48.0,lower,-193.0,-6.0,180.0,-49.2380396484,0.0,-193.0,right,hammer,object,13.6,-188.7,-13.6,-188.7,-0.0824242424242,-0.0524390243902,-13.6,188.7,0.0170465447442,42.3,-180.6,-42.3,-180.6,-0.256363636364,-0.151219512195,-42.3,180.6,-0.156892849195,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,165.0,82.0,-16.4126798828,-0.482725878906,-0.0994707871685,object_hammer.png,176.0,413.0,0.0,0.0,0.0
281.262787498,1.0,control,0.0,garage,no,False,False,compatible,('handle_right',,7.0,0.0,85.0,150.0,529.0,376.0,004A,undefined,SS08.asc,zero,right,403.248219311,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,1.0,chisel,False,0.0,3.0,asymm_garage_chisel,3.0,7.0,right,31549579.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,36.0,31549141.0,510.7,165.6,31549105.0,194.315465159,498.0,359.5,13.0,31549370.0,479.5,157.6,31549357.0,35.5620584331,512.4,171.1,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,31548920.0,even,asymm,31548380.0,49.0,49.0,upper,229.0,6.0,0.0,24.5764355818,0.0,229.0,right,chisel,object,-1.3,-218.4,-1.3,-218.4,-0.00738636363636,-0.365517241379,-1.3,-218.4,-0.0539326431473,-32.5,-226.4,-32.5,-226.4,-0.184659090909,-0.0896551724138,-32.5,-226.4,-0.23120537042,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,29.0,8.19214519393,0.24094544688,0.046546279511,object_chisel.png,185.0,437.0,0.0,0.0,0.0
262.186212134,1.0,control,0.0,garage,no,False,False,compatible,('handle_right',,7.0,0.0,85.0,150.0,650.0,445.0,004A,undefined,SS08.asc,zero,right,337.959492638,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,2.0,screwdriver,False,0.0,4.0,asymm_garage_screwdriver,4.0,7.0,right,31617647.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,45.0,31617248.0,511.6,557.8,31617203.0,184.200027144,511.5,373.6,23.0,31617600.0,479.1,470.0,31617577.0,107.410660551,516.2,570.8,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,31616938.0,even,asymm,31616278.0,61.0,61.0,lower,-185.0,-6.0,180.0,53.8138704136,0.0,-185.0,right,screwdriver,object,0.4,-173.8,-0.4,-173.8,-0.00235294117647,-0.466666666667,-0.4,173.8,-0.107870334144,32.9,-86.0,-32.9,-86.0,-0.193529411765,-4.125,-32.9,86.0,-0.299046804733,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,170.0,24.0,17.9379568045,0.527586964839,0.105517392968,object_screwdriver.png,265.0,639.0,0.0,0.0,0.0
35.2320959993,1.0,control,0.0,garage,no,False,False,incompatible,('handle_left',,7.0,0.0,85.0,150.0,544.0,951.0,004A,undefined,SS08.asc,overlap,left,421.914821408,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,hammer,False,0.0,4.0,asymm_garage_hammer,4.0,7.0,right,31659249.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,33.0,31659058.0,516.0,213.4,31659025.0,186.245134165,491.3,398.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,1.0,3.0,yes,180.0,240.0,31658262.0,even,asymm,31657712.0,68.0,68.0,upper,196.0,5.0,0.0,49.2380396484,0.0,196.0,left,hammer,object,4.0,-170.6,-4.0,-170.6,-0.0242424242424,-0.309756097561,4.0,-170.6,-0.123713211411,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,165.0,82.0,16.4126798828,0.482725878906,0.0994707871685,object_hammer.png,763.0,0.0,0.0,0.0,0.0
235.137847084,1.0,control,0.0,garage,no,False,False,compatible,('handle_right',,7.0,0.0,85.0,150.0,451.0,372.0,004A,undefined,SS08.asc,overlap,right,305.63402914,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,1.0,wrench,False,0.0,5.0,asymm_garage_wrench,5.0,7.0,right,31672993.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,33.0,31672611.0,492.2,210.9,31672578.0,172.119028582,498.6,382.9,18.0,31672776.0,452.3,187.7,31672758.0,50.0399840128,493.5,216.1,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,31672384.0,even,asymm,31671924.0,70.0,70.0,upper,188.0,5.0,0.0,-21.1258078553,0.0,188.0,right,wrench,object,-19.8,-173.1,-19.8,-173.1,-0.1125,-0.425714285714,-19.8,-173.1,-0.0724890002741,-59.7,-196.3,-59.7,-196.3,-0.339204545455,0.237142857143,-59.7,-196.3,-0.299193545729,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,35.0,-7.04193595177,-0.207115763287,-0.0400109997259,object_wrench.png,194.0,374.0,0.0,0.0,0.0
283.147862046,1.0,control,0.0,garage,no,False,False,incompatible,('handle_left',,7.0,0.0,85.0,150.0,919.0,340.0,004A,undefined,SS08.asc,zero,left,414.916872282,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,chisel,False,0.0,4.0,asymm_garage_chisel,4.0,7.0,right,31678808.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,50.0,31678388.0,502.3,588.1,31678338.0,202.046776762,494.6,386.2,16.0,31678522.0,469.6,585.2,31678506.0,38.4422944164,504.6,601.1,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,31678184.0,even,asymm,31677254.0,71.0,71.0,lower,-210.0,-7.0,180.0,-24.5764355818,0.0,-210.0,left,chisel,object,9.7,-204.1,9.7,-204.1,0.0551136363636,-0.203448275862,-9.7,204.1,0.101659915875,42.4,-201.2,42.4,-201.2,0.240909090909,-0.303448275862,-42.4,201.2,0.28745537042,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,29.0,-8.19214519393,-0.24094544688,-0.046546279511,object_chisel.png,154.0,322.0,0.0,0.0,0.0
374.233123059,1.0,control,0.0,kitchen,no,False,False,incompatible,('handle_right',,6.0,0.0,85.0,150.0,510.0,388.0,004A,undefined,SS08.asc,zero,right,355.378827242,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,washingbrush,False,0.0,4.0,asymm_kitchen_washingbrush,4.0,6.0,left,31687429.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,44.0,31686912.0,479.9,537.8,31686868.0,148.874342988,500.8,390.4,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,1.0,3.0,yes,180.0,240.0,31686665.0,even,asymm,31686145.0,72.0,72.0,lower,-191.0,-6.0,180.0,-30.890600737,0.0,-191.0,right,washingbrush,object,32.1,-153.8,-32.1,-153.8,-0.182386363636,-0.845454545455,-32.1,153.8,-0.123881437998,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,44.0,-10.2968669123,-0.302849026833,-0.0585049256383,object_washingbrush.png,203.0,0.0,0.0,0.0,0.0
278.022105097,1.0,control,0.0,garage,no,False,False,incompatible,('handle_left',,7.0,0.0,85.0,150.0,550.0,356.0,004A,undefined,SS08.asc,zero,left,417.918151866,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,screwdriver,False,0.0,5.0,asymm_garage_screwdriver,5.0,7.0,right,31704423.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,47.0,31703998.0,493.8,183.4,31703951.0,202.614214704,496.2,386.0,16.0,31704296.0,495.2,142.8,31704280.0,37.9759134189,497.6,180.7,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,31703787.0,even,asymm,31703227.0,76.0,76.0,upper,238.0,7.0,0.0,-53.8138704136,0.0,238.0,left,screwdriver,object,-18.2,-200.6,18.2,-200.6,0.107058823529,-1.55833333333,-18.2,-200.6,0.212576216497,-16.8,-241.2,16.8,-241.2,0.0988235294118,0.133333333333,-16.8,-241.2,0.20434092238,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,170.0,24.0,-17.9379568045,-0.527586964839,-0.105517392968,object_screwdriver.png,164.0,493.0,0.0,0.0,0.0
283.973741551,1.0,control,0.0,kitchen,no,False,False,incompatible,('handle_right',,6.0,0.0,85.0,150.0,550.0,364.0,004A,undefined,SS08.asc,zero,right,424.674515579,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,peeler,False,0.0,6.0,asymm_kitchen_peeler,6.0,6.0,left,31727530.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,60.0,31727118.0,495.6,196.2,31727058.0,204.156435118,500.4,400.3,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,1.0,3.0,yes,180.0,240.0,31726880.0,even,asymm,31726320.0,81.0,81.0,upper,182.0,5.0,0.0,-0.764102748085,0.0,182.0,right,peeler,object,-16.4,-187.8,-16.4,-187.8,-0.113888888889,0.241666666667,-16.4,-187.8,-0.112120132528,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,144.0,24.0,-0.254700916028,-0.0074912034126,-0.00176875636131,object_peeler.png,178.0,0.0,0.0,0.0,0.0
328.560049924,1.0,control,0.0,kitchen,no,False,False,compatible,('handle_left',,6.0,0.0,85.0,150.0,500.0,357.0,004A,undefined,SS08.asc,overlap,left,349.207089925,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,washingbrush,False,0.0,5.0,asymm_kitchen_washingbrush,5.0,6.0,left,31750009.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,50.0,31749541.0,523.5,574.5,31749491.0,184.632743575,502.2,391.1,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,1.0,3.0,yes,180.0,240.0,31749322.0,even,asymm,31748812.0,86.0,86.0,lower,-217.0,-7.0,180.0,30.890600737,0.0,-217.0,left,washingbrush,object,-11.5,-190.5,-11.5,-190.5,-0.0653409090909,-0.602272727273,11.5,190.5,-0.123845834729,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,44.0,10.2968669123,0.302849026833,0.0585049256383,object_washingbrush.png,169.0,0.0,0.0,0.0,0.0
235.334919286,1.0,control,0.0,garage,no,False,False,incompatible,('handle_left',,7.0,0.0,85.0,150.0,556.0,406.0,004A,undefined,SS08.asc,overlap,left,404.365118121,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,wrench,False,0.0,6.0,asymm_garage_wrench,6.0,7.0,right,31774918.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,32.0,31774525.0,531.0,545.4,31774493.0,158.752700764,502.1,389.3,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,1.0,3.0,yes,180.0,240.0,31774275.0,even,asymm,31773715.0,91.0,91.0,lower,-174.0,-6.0,180.0,21.1258078553,0.0,-174.0,left,wrench,object,-19.0,-161.4,-19.0,-161.4,-0.107954545455,-0.36,19.0,161.4,-0.14796554518,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,35.0,7.04193595177,0.207115763287,0.0400109997259,object_wrench.png,218.0,0.0,0.0,0.0,0.0
209.174673875,1.0,control,1.0,garage,no,False,False,incompatible,('handle_left',,7.0,0.0,85.0,150.0,569.0,341.0,004A,undefined,SS08.asc,overlap,left,465.458458824,black,32.0,E,control,25.0,50.0,4000.0,50.0,50.0,0.0,paintbrush,False,0.0,7.0,asymm_garage_paintbrush,1.0,7.0,right,31849355.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,49.0,31849005.0,519.9,205.7,31848956.0,166.957269982,505.1,372.0,12.0,31849238.0,544.8,179.3,31849226.0,27.8237308785,520.2,192.3,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,31848803.0,even,asymm,31848223.0,98.0,98.0,upper,200.0,5.0,0.0,33.2045987775,0.0,200.0,left,paintbrush,object,7.9,-178.3,-7.9,-178.3,-0.0448863636364,-0.62,7.9,-178.3,-0.107773861321,32.8,-204.7,-32.8,-204.7,-0.186363636364,0.134285714286,32.8,-204.7,-0.249251134048,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,35.0,11.0681995925,0.325535282132,0.0628874976847,object_paintbrush.png,153.0,423.0,0.0,0.0,0.0
