_dummy,_prepare,_run,acc,accuracy,aspectRatio,auto_log,average_response_time,avg_rt,background,bidi,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,correct,correct__boks,correct_boks,correct_continue_after_feedback,correct_continue_after_instructions,correct_continue_after_practice,correct_end_of_experiment_keypress,correct_response,count_TODO,count__eyelink_stop_recording,count__loop,count__practice_block_loop,count__practice_block_sequence,count_block_loop,count_block_sequence,count_cog_dict,count_constants,count_correct_response,count_display,count_end_of_experiment,count_end_of_experiment_keypress,count_end_of_practice,count_end_practice,count_experiment,count_experimental_loop,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_log,count_eyelink_start_recording,count_feedback_correct,count_feedback_incorrect,count_feedback_info,count_logger,count_loop,count_practice_block_loop,count_practice_block_sequence,count_practice_loop,count_ratio_px_degrees,count_reset_feedback,count_response_msg,count_rotate,count_sequence,count_start_practice,count_trial_sequence,currBlock,cycles,description,dev,direction,duration,ecc,feedback_dur,flip,flush,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,hScaled,hStim,height,item,keyboard_backend,log_msg,maxEccDegr,minEccDegr,mode,mouse_backend,msg,note,order,path,practice,pxDegrRatio,realAngle,repeat,repeat_cycle,reset_variables,respNon,respObject,response,response__boks,response_boks,response_continue_after_feedback,response_continue_after_instructions,response_continue_after_practice,response_end_of_experiment_keypress,response_end_of_practice,response_time,response_time__boks,response_time_boks,response_time_continue_after_feedback,response_time_continue_after_instructions,response_time_continue_after_practice,response_time_end_of_experiment_keypress,response_time_end_of_practice,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,skip,start,start_response_interval,stimRotARadial,stimRotBRadial,stim_name,stim_type,subject_nr,subject_parity,synth_backend,throttle,time_TODO,time__eyelink_stop_recording,time__loop,time__practice_block_loop,time__practice_block_sequence,time_block_loop,time_block_sequence,time_cog_dict,time_constants,time_correct_response,time_display,time_end_of_experiment,time_end_of_experiment_keypress,time_end_of_practice,time_end_practice,time_experiment,time_experimental_loop,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_log,time_eyelink_start_recording,time_feedback_correct,time_feedback_incorrect,time_feedback_info,time_logger,time_loop,time_practice_block_loop,time_practice_block_sequence,time_practice_loop,time_ratio_px_degrees,time_reset_feedback,time_response_msg,time_rotate,time_sequence,time_start_practice,time_trial_sequence,timeout,title,totalBlocks,tracker_attached,transparent_variables,visual_field,wScaled,wStim,width,xCen,xCog,xStim,xpos,yCen,yStim,ypos
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","20","20","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","20","NA","NA","NA","NA","0","NA","NA","0","NA","NA","20","0","NA","Logs experimental data","NA","0","NA","211","0","right","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_knife.png","no","34","0","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0","1.56883044414","knife","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","2997.2319603","2997.2550869","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","3035.00008583","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","2997.15805054","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-1.2444053216","0","NA","384","210","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","0","0","NA","0","21","21","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","21","NA","NA","NA","NA","0","NA","NA","0","NA","NA","21","0","NA","Logs experimental data","NA","0","NA","231","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_fork.png","no","34","0","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0","1.52604700607","fork","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","3111.44995689","3111.47212982","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","3152.45819092","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","3111.37413979","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-31.0319959052","10","NA","384","230","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","0","0","NA","0","22","22","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","22","NA","NA","NA","NA","0","NA","NA","0","NA","NA","22","0","NA","Logs experimental data","NA","-20","NA","204","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_chisel.png","no","34","-20","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","-0.349065850399","1.52862784049","chisel","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","3230.8781147","3230.90100288","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","3269.5710659","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","3230.80301285","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-25.8224210823","77","NA","384","188","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","23","23","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","23","NA","NA","NA","NA","0","NA","NA","0","NA","NA","23","0","NA","Logs experimental data","NA","20","NA","197","0","right","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_chisel2.png","no","34","20","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0.349065850399","1.56530686597","chisel2","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","3351.47309303","3351.49717331","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","3403.02014351","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","3351.39298439","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-3.24430393552","-66","NA","384","185","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","0","0","NA","0","24","24","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","24","NA","NA","NA","NA","0","NA","NA","0","NA","NA","24","0","NA","Logs experimental data","NA","20","NA","235","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_washingbrush.png","no","34","200","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.49065850399","1.52224393717","washingbrush","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","3481.52518272","3481.54807091","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","3520.77698708","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","3481.45103455","NA","Extended template","NA","NA","no","lower","240","720","1024","512","34.2563568121","69","NA","384","-224","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","25","25","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","25","NA","NA","NA","NA","0","NA","NA","0","NA","NA","25","0","NA","Logs experimental data","NA","20","NA","217","0","right","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_knife.png","no","34","200","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.49065850399","1.57270785338","knife","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","3597.397089","3597.41997719","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","3637.46500015","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","3597.32198715","NA","Extended template","NA","NA","no","lower","240","720","1024","512","-1.2444053216","74","NA","384","-203","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","26","26","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","26","NA","NA","NA","NA","0","NA","NA","0","NA","NA","26","0","NA","Logs experimental data","NA","0","NA","194","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_peeler.png","no","34","180","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.14159265359","1.57038096878","peeler","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","3715.16704559","3715.19112587","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","3752.161026","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","3715.08908272","NA","Extended template","NA","NA","no","lower","240","720","1024","512","0.241738381174","0","NA","384","-193","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","0","0","NA","0","27","27","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","27","NA","NA","NA","NA","0","NA","NA","0","NA","NA","27","0","NA","Logs experimental data","NA","0","NA","175","0","left","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_hammer.png","no","34","180","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.14159265359","1.47755795599","hammer","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","3830.81412315","3830.83701134","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","3869.88306046","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","3830.73997498","NA","Extended template","NA","NA","no","lower","240","720","1024","512","49.0924872956","-16","NA","384","-174","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","28","28","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","28","NA","NA","NA","NA","0","NA","NA","0","NA","NA","28","0","NA","Logs experimental data","NA","-20","NA","194","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_mallet.png","no","34","-20","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","-0.349065850399","1.63538926898","mallet","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","3948.76503944","3948.78816605","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","3986.46807671","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","3948.68612289","NA","Extended template","NA","NA","no","upper","240","720","1024","512","37.6454623251","54","NA","384","186","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","29","29","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","29","NA","NA","NA","NA","0","NA","NA","0","NA","NA","29","0","NA","Logs experimental data","NA","20","NA","173","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_wrench.png","no","34","200","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.49065850399","1.61374237223","wrench","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","4064.8291111","4064.85104561","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","4104.42900658","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","4064.75496292","NA","Extended template","NA","NA","no","lower","240","720","1024","512","-22.3027106995","66","NA","384","-159","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","30","30","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","30","NA","NA","NA","NA","0","NA","NA","0","NA","NA","30","0","NA","Logs experimental data","NA","-20","NA","215","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_chisel.png","no","34","160","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","2.79252680319","1.5316708703","chisel","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","4181.8420887","4181.86497688","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","4219.82312202","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","4181.7650795","NA","Extended template","NA","NA","no","lower","240","720","1024","512","25.2488043898","-81","NA","384","-199","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","31","31","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","31","NA","NA","NA","NA","0","NA","NA","0","NA","NA","31","0","NA","Logs experimental data","NA","0","NA","230","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_screwdriver.png","no","34","0","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0","1.50364424549","screwdriver","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","4298.12598228","4298.15006256","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","4336.35306358","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","4298.05111885","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-46.4047095766","15","NA","384","229","NA"
